Colorado Department of Revenue,,,,
Marijuana Sales by County Report,,,,
January 2014 to Date,,,,
,,,,
Month,Year,County,Medical Marijuana Sales ¹,Retail Marijuana Sales ²
9,2022,Jefferson,"$737,783","$6,091,678"
9,2022,La Plata,NR,"$2,792,714"
9,2022,Lake,NA,"$358,583"
9,2022,Larimer,"$609,673","$9,142,275"
9,2022,Las Animas,NR,"$3,072,628"
9,2022,Mesa,NR,"$2,659,199"
9,2022,Moffat,NR,"$1,284,685"
9,2022,Montezuma,NR,"$1,629,921"
9,2022,Montrose,NR,NR
9,2022,Morgan,NR,"$1,301,156"
9,2022,Otero,NR,"$257,061"
9,2022,Ouray,NA,"$920,941"
9,2022,Park,NR,"$653,837"
9,2022,Pitkin,NR,"$1,127,254"
9,2022,Pueblo,"$478,676","$7,500,381"
9,2022,Routt,NR,"$1,070,568"
9,2022,Saguache,NR,"$432,409"
9,2022,San Juan,NA,"$101,332"
9,2022,San Miguel,NA,"$527,050"
9,2022,Sedgwick,NA,"$1,506,429"
9,2022,Summit,NR,"$1,808,417"
9,2022,Weld,"$199,686","$3,192,413"
10,2022, Total,"$17,030,219","$124,986,296"
10,2022,Adams,"$413,274","$11,399,885"
10,2022,Alamosa,NR,NA
10,2022,Arapahoe,"$445,502","$14,654,023"
10,2022,Archuleta,NA,"$906,256"
10,2022,Bent,NR,"$486,193"
10,2022,Boulder,"$614,779","$9,680,834"
10,2022,Broomfield,NA,NR
10,2022,Chaffee,NR,"$660,260"
10,2022,Clear Creek,NR,"$762,828"
10,2022,Conejos,NA,"$464,541"
10,2022,Costilla,NA,"$318,715"
10,2022,Crowley,NA,"$85,154"
10,2022,Delta,NR,"$431,123"
10,2022,Denver,"$6,434,501","$31,377,754"
10,2022,Eagle,"$76,263","$1,270,008"
10,2022,El Paso,"$6,068,831",NR
10,2022,Fremont,NR,NA
10,2022,Garfield,"$72,622","$2,100,418"
10,2022,Gilpin,NA,"$230,807"
10,2022,Grand,NR,"$567,503"
10,2022,Gunnison,NA,"$670,664"
10,2022,Huerfano,NA,"$297,060"
10,2022,Jefferson,"$764,507","$6,122,028"
10,2022,La Plata,NR,"$2,538,068"
10,2022,Lake,NA,"$284,253"
10,2022,Larimer,"$582,827","$9,038,045"
10,2022,Las Animas,NR,"$2,858,957"
10,2022,Mesa,NR,"$2,609,745"
10,2022,Moffat,NR,"$1,280,213"
10,2022,Montezuma,NR,"$1,558,283"
10,2022,Montrose,NR,NR
10,2022,Morgan,NR,"$1,189,326"
10,2022,Otero,NR,"$239,323"
10,2022,Ouray,NA,"$820,515"
10,2022,Park,NR,"$573,620"
10,2022,Pitkin,NR,"$757,433"
10,2022,Pueblo,"$460,684","$7,489,461"
10,2022,Routt,NR,"$902,158"
10,2022,Saguache,NR,"$380,840"
10,2022,San Juan,NA,NR
10,2022,San Miguel,NA,"$338,653"
10,2022,Sedgwick,NA,"$1,440,409"
10,2022,Summit,NR,"$1,553,707"
10,2022,Weld,"$205,840","$3,127,119"
11,2022, Total,"$16,406,527","$113,914,889"
11,2022,Adams,"$351,213","$10,435,110"
11,2022,Alamosa,NR,NA
11,2022,Arapahoe,"$435,755","$14,009,625"
11,2022,Archuleta,NA,"$779,549"
11,2022,Bent,NR,"$454,553"
11,2022,Boulder,"$701,567","$8,682,931"
11,2022,Broomfield,NA,NR
11,2022,Chaffee,NR,"$565,815"
11,2022,Clear Creek,NR,"$652,421"
11,2022,Conejos,NA,"$385,050"
11,2022,Costilla,NA,"$161,583"
11,2022,Crowley,NA,NR
11,2022,Delta,NR,"$392,587"
11,2022,Denver,"$6,123,079","$28,195,893"
11,2022,Eagle,"$66,671","$1,248,449"
11,2022,El Paso,"$5,928,827",NR
11,2022,Fremont,NR,NA
11,2022,Garfield,"$65,533","$1,850,026"
11,2022,Gilpin,NA,"$205,139"
11,2022,Grand,NR,"$516,131"
11,2022,Gunnison,NA,"$542,569"
11,2022,Huerfano,NA,"$247,776"
11,2022,Jefferson,"$677,387","$5,744,184"
11,2022,La Plata,NR,"$2,228,435"
11,2022,Lake,NA,"$238,151"
11,2022,Larimer,"$569,692","$8,349,940"
11,2022,Las Animas,NR,"$2,485,820"
11,2022,Mesa,NR,"$2,381,762"
11,2022,Moffat,NR,"$1,194,373"
11,2022,Montezuma,NR,"$1,382,736"
11,2022,Montrose,NR,NR
11,2022,Morgan,NR,"$1,134,515"
11,2022,Otero,NR,"$237,209"
11,2022,Ouray,NA,"$693,102"
11,2022,Park,NR,"$509,330"
11,2022,Pitkin,NR,"$578,734"
11,2022,Pueblo,"$458,306","$6,769,641"
11,2022,Routt,NR,"$786,757"
11,2022,Saguache,NR,"$323,655"
11,2022,San Juan,NA,NR
11,2022,San Miguel,NA,"$240,997"
11,2022,Sedgwick,NA,"$1,349,231"
11,2022,Summit,NR,"$1,592,619"
11,2022,Weld,"$181,747","$2,990,844"
12,2022, Total,"$16,858,222","$122,157,222"
12,2022,Adams,"$366,621","$11,070,340"
12,2022,Alamosa,NR,NA
12,2022,Arapahoe,"$470,997","$14,867,640"
12,2022,Archuleta,NA,"$949,075"
12,2022,Bent,NR,"$485,669"
12,2022,Boulder,"$579,202","$8,839,500"
12,2022,Broomfield,NA,NR
12,2022,Chaffee,NR,"$631,450"
12,2022,Clear Creek,NR,"$748,261"
12,2022,Conejos,NA,"$394,705"
12,2022,Costilla,NA,"$245,812"
12,2022,Crowley,NA,"$76,026"
12,2022,Delta,NR,"$417,465"
12,2022,Denver,"$6,429,384","$29,653,761"
12,2022,Eagle,"$77,697","$1,790,570"
12,2022,El Paso,"$6,132,953",NR
12,2022,Fremont,NR,NA
12,2022,Garfield,"$63,513","$1,865,489"
12,2022,Gilpin,NA,"$182,208"
12,2022,Grand,NR,"$730,161"
12,2022,Gunnison,NA,"$665,066"
12,2022,Huerfano,NA,"$258,991"
12,2022,Jefferson,"$704,027","$6,205,303"
12,2022,La Plata,NR,"$2,511,267"
12,2022,Lake,NA,"$280,317"
12,2022,Larimer,"$547,191","$8,711,626"
12,2022,Las Animas,NR,"$2,518,876"
12,2022,Mesa,NR,"$2,401,395"
12,2022,Moffat,NR,"$1,106,648"
12,2022,Montezuma,NR,"$1,388,523"
12,2022,Montrose,NR,NR
12,2022,Morgan,NR,"$1,043,557"
12,2022,Otero,NR,"$237,360"
12,2022,Ouray,NA,"$720,197"
12,2022,Park,NR,"$594,063"
12,2022,Pitkin,NR,"$1,176,807"
12,2022,Pueblo,"$428,282","$7,109,940"
12,2022,Routt,NR,"$1,094,155"
12,2022,Saguache,NR,"$333,243"
12,2022,San Juan,NA,"$25,489"
12,2022,San Miguel,NA,"$422,286"
12,2022,Sedgwick,NA,"$1,210,344"
12,2022,Summit,NR,"$2,517,900"
12,2022,Weld,"$181,621","$3,054,985"
1,2023, Total,"$16,217,940","$113,152,226"
1,2023,Adams,"$315,775","$10,063,345"
1,2023,Alamosa,NR,NA
1,2023,Arapahoe,"$438,736","$13,607,728"
1,2023,Archuleta,NA,"$815,008"
1,2023,Bent,NR,"$435,962"
1,2023,Boulder,"$510,469","$8,037,986"
1,2023,Broomfield,NA,NR
1,2023,Chaffee,NR,"$583,959"
1,2023,Clear Creek,NR,"$765,773"
1,2023,Conejos,NA,"$330,174"
1,2023,Costilla,NA,"$217,629"
1,2023,Crowley,NA,NR
1,2023,Delta,NR,"$382,947"
1,2023,Denver,"$6,048,493","$27,844,848"
1,2023,Eagle,"$75,811","$1,967,929"
1,2023,El Paso,"$6,072,230",NR
1,2023,Fremont,NR,NA
1,2023,Garfield,"$61,085","$1,751,371"
1,2023,Gilpin,NA,"$179,598"
1,2023,Grand,NR,"$740,411"
1,2023,Gunnison,NA,"$693,567"
1,2023,Huerfano,NA,"$220,782"
1,2023,Jefferson,"$760,583","$5,742,617"
1,2023,La Plata,NR,"$2,146,505"
1,2023,Lake,NA,"$268,828"
1,2023,Larimer,"$534,748","$7,755,229"
1,2023,Las Animas,NR,"$2,033,806"
1,2023,Mesa,NR,"$2,302,364"
1,2023,Moffat,NR,"$1,045,419"
1,2023,Montezuma,NR,"$1,176,624"
1,2023,Montrose,NR,NR
1,2023,Morgan,NR,"$1,026,769"
1,2023,Otero,NR,NR
1,2023,Ouray,NA,"$685,300"
1,2023,Park,NR,"$512,047"
1,2023,Pitkin,NR,"$1,264,542"
1,2023,Pueblo,"$417,210","$6,086,773"
1,2023,Routt,NR,"$1,366,934"
1,2023,Saguache,NR,"$295,621"
1,2023,San Juan,NA,NR
1,2023,San Miguel,NA,"$515,940"
1,2023,Sedgwick,NA,"$1,133,323"
1,2023,Summit,NR,"$2,771,818"
1,2023,Weld,"$166,333","$2,873,965"
2,2023, Total,"$15,409,686","$109,438,491"
2,2023,Adams,"$284,224","$9,538,692"
2,2023,Alamosa,NR,NA
2,2023,Arapahoe,"$377,273","$12,195,923"
2,2023,Archuleta,NA,"$759,315"
2,2023,Bent,NR,"$438,191"
2,2023,Boulder,"$500,716","$7,608,264"
2,2023,Broomfield,NA,NR
2,2023,Chaffee,NR,"$554,696"
2,2023,Clear Creek,NR,"$722,650"
2,2023,Conejos,NA,"$352,356"
2,2023,Costilla,NA,"$216,968"
2,2023,Crowley,NA,"$66,584"
2,2023,Delta,NR,"$370,667"
2,2023,Denver,"$5,623,536","$27,468,842"
2,2023,Eagle,"$61,506","$1,854,726"
2,2023,El Paso,"$5,910,706",NR
2,2023,Fremont,NR,NA
2,2023,Garfield,"$65,779","$1,679,096"
2,2023,Gilpin,NA,"$165,381"
2,2023,Grand,NR,"$712,593"
2,2023,Gunnison,NA,"$665,696"
2,2023,Huerfano,NA,"$207,218"
2,2023,Jefferson,"$712,071","$5,546,738"
2,2023,La Plata,NR,"$2,042,025"
2,2023,Lake,NA,"$267,482"
2,2023,Larimer,"$528,380","$7,680,683"
2,2023,Las Animas,NR,"$2,049,024"
2,2023,Mesa,NR,"$2,269,288"
2,2023,Moffat,NR,"$1,026,341"
2,2023,Montezuma,NR,"$1,170,594"
2,2023,Montrose,NR,NR
2,2023,Morgan,NR,"$1,035,489"
2,2023,Otero,NR,"$229,733"
2,2023,Ouray,NA,"$659,227"
2,2023,Park,NR,"$498,947"
2,2023,Pitkin,NR,"$1,188,652"
2,2023,Pueblo,"$383,327","$6,132,097"
2,2023,Routt,NR,"$1,248,913"
2,2023,Saguache,NR,"$296,465"
2,2023,San Juan,NA,NR
2,2023,San Miguel,NA,"$537,158"
2,2023,Sedgwick,NA,"$1,201,894"
2,2023,Summit,NR,"$2,721,422"
2,2023,Weld,"$177,046","$2,770,391"
3,2023, Total,"$17,270,140","$122,351,090"
3,2023,Adams,"$326,436","$10,601,698"
3,2023,Alamosa,NR,NA
3,2023,Arapahoe,"$406,954","$14,284,645"
3,2023,Archuleta,NA,"$785,636"
3,2023,Bent,NR,"$454,387"
3,2023,Boulder,"$510,023","$8,679,788"
3,2023,Broomfield,NA,NR
3,2023,Chaffee,NR,"$665,933"
3,2023,Clear Creek,NR,"$777,311"
3,2023,Conejos,NA,"$393,458"
3,2023,Costilla,NA,"$240,874"
3,2023,Crowley,NA,NR
3,2023,Delta,NR,"$443,830"
3,2023,Denver,"$6,334,697","$29,940,446"
3,2023,Eagle,"$72,577","$2,039,689"
3,2023,El Paso,"$6,764,490","$3,009,156"
3,2023,Fremont,NR,NA
3,2023,Garfield,"$67,845","$1,960,705"
3,2023,Gilpin,NA,"$177,264"
3,2023,Grand,NR,"$774,067"
3,2023,Gunnison,NA,"$733,753"
3,2023,Huerfano,NA,"$253,993"
3,2023,Jefferson,"$737,514","$6,049,039"
3,2023,La Plata,NR,"$2,261,615"
3,2023,Lake,NA,"$297,662"
3,2023,Larimer,"$549,332","$8,515,412"
3,2023,Las Animas,NR,"$2,535,688"
3,2023,Mesa,NR,"$2,664,296"
3,2023,Moffat,NR,"$1,135,911"
3,2023,Montezuma,NR,"$1,338,676"
3,2023,Montrose,NR,NR
3,2023,Morgan,NR,"$1,175,828"
3,2023,Otero,NR,"$279,240"
3,2023,Ouray,NA,"$742,854"
3,2023,Park,NR,"$555,273"
3,2023,Pitkin,NR,"$1,348,618"
3,2023,Pueblo,"$437,075","$7,132,753"
3,2023,Routt,NR,"$1,293,898"
3,2023,Saguache,NR,"$351,746"
3,2023,San Juan,NA,"$24,753"
3,2023,San Miguel,NA,"$565,515"
3,2023,Sedgwick,NA,"$1,232,324"
3,2023,Summit,NR,"$2,676,190"
3,2023,Weld,"$204,396","$3,025,867"
,,,,
Source: State Sales Tax Returns (DR 100) and Retail Marijuana Sales Tax Returns,,,,
NA - Not applicable,,,,
NR - Not releasable due to confidentiality requirements. Totals include NR data.,,,,
Note: This table represents a snapshot of the returns at the time the data was retrieved.,,,,
¹ This column summarizes all sales made at medical marijuana stores. It includes medical marijuana and accessories/other products that do not contain medical marijuana. This value does not include wholesale sales. ,,,,
² This column summarizes retail marijuana sales made at retail marijuana stores. It does not include accessories/other products that do not contain retail marijuana. This value does not include wholesale sales.   ,,,,
,,,,
"Prepared by: Office of Research and Analysis, Colorado Department of Revenue | dor_ora@state.co.us",,,,
Publish date: May 2023,,,,
